Pump_ID,Temperature,Vibration,Pressure,Flow_Rate,RPM,Operational_Hours,Maintenance_Flag
1,101.36366889049387,0.3301432064672738,272.8072665158129,9.178292793341782,1668.2366082758133,7538.501326315905,0
5,123.9293769102187,0.6840784299009023,204.4906958827899,11.548230008574368,2157.0184159199925,5962.996734297819,0
3,130.8477960499061,3.091449040416198,109.632189249356,14.339961050074885,1568.9052712810808,2116.8853360322837,0
1,52.81537113774043,1.0106590188697775,178.151521747575,19.70547924709551,2536.6922031810573,5195.109983298804,0
1,144.7718833932912,2.282313283925233,119.94258389288444,9.499765738132835,2150.960329875231,1472.4401745036491,1
1,59.074293242125904,3.43033861436233,268.17315246061753,14.406611685834529,1430.9727325739682,8271.113281045318,1
3,114.3425718226219,4.541198804600567,182.24495267532433,14.305776760067307,2519.160088525209,8374.552600968846,1
5,142.64290480972932,4.5907932118432155,116.3114097519439,7.132717621876515,2157.8468388011865,9772.670290683547,0
2,145.28375491980478,1.3219192575966907,290.42796128253906,12.274898079043433,2596.738778275091,6234.559197191364,1
3,127.76671545032805,0.5831789838586099,293.6061212021684,7.860074026415536,2208.3288061436397,6699.884572292434,0
5,104.96610756212428,3.8988039798699097,242.37210976917981,19.576810764128528,2431.8449071031837,6148.131971215759,0
1,88.24483570879667,4.1457778094830395,286.1067993342518,7.174383042007626,2041.3492702936223,6519.896781188673,1
4,92.83835870664706,2.934997468144487,149.75664878172566,0.7678827594051862,1512.306946187317,665.3352247649334,0
5,65.33505631285679,0.6603679207907798,130.05193324192908,8.986669387786371,1939.8351699537993,858.0607805780287,0
5,112.2187748728774,0.6888030724367689,113.4680100812971,6.86801004509007,2800.3678393448367,6264.537142893778,0
4,78.55918968833427,3.7234636239350607,158.51992453590063,14.619451194732335,2821.7017997165894,3281.275378967476,0
1,73.44353156828028,2.4349402653840704,266.7722519115446,8.356599472313839,1792.405071835462,948.8776881703654,1
5,75.23657215151597,4.703034041658995,229.00549361503164,8.805051097243243,1569.1912158536325,122.41826177599447,0
4,91.22874890329771,2.611515463320798,112.48590199612751,15.679780874087765,1986.543337443644,927.7637927563362,1
5,54.788599203225,2.6333288429130537,158.119530262482,19.821277488852544,1180.2030376514326,2966.021207575177,0
2,61.682274442868575,3.419918084287599,113.62789242605464,7.137819755633665,2921.606091491486,726.2254089488664,1
5,95.09898483063864,2.9163944178221435,119.4558491772731,1.037317285560283,2076.543604225867,2256.4052234055894,0
2,99.68644639008444,1.547242580135697,210.72238900348202,16.23129223011667,2550.791258208818,186.5357468862567,1
4,134.79403986556642,0.7534397742448304,165.47131788602024,6.0306221889779446,1071.2825139156425,9779.875721843673,0
5,123.34110709968989,4.218227877310076,205.77840167900084,6.0556898390290845,2293.211913315475,7599.25484988581,0
2,98.87993442188048,0.5693435231440451,171.56695147481136,13.03601452036332,1895.4030277380145,6917.388971880536,1
1,54.519846912307436,4.407274880231399,247.4702166243719,9.85261762680205,2482.5749994457656,7437.121975261215,1
5,122.62993132029824,0.11405106254536343,109.13970277752559,15.930517387019375,1617.771920112091,9017.823379988833,1
2,105.14149175595153,1.5180106071686983,186.93478108921107,2.3243009184103203,2800.3531219433535,8954.79810508362,1
5,138.34476181241428,1.6845938804513545,149.28030058699372,19.966885214975516,1566.954475475879,5540.200968357025,1
4,82.58801055421631,0.3614778286552298,255.35749901657837,5.174322541140177,1210.8823153108187,8993.564238982177,1
5,65.1744053205675,2.719740217469357,167.8309690980685,14.762405054313623,1719.6323715953818,530.5303308842101,0
1,98.86425471551175,0.5188067018643063,145.42058368881584,15.673788918956417,2094.913365983087,9768.37850475938,1
5,74.58198074610519,1.0459166516995249,147.85216986258433,2.61206589338863,1183.4700049827297,1630.6657516781127,1
1,142.90495646774468,3.105694434314423,131.90383909286803,3.9910920434252417,2878.51897967262,4610.848394226816,1
3,142.16446232501994,3.1744702643609997,198.12554422400765,15.21899627286957,1562.026822852355,8523.37660689294,0
3,109.60808441769072,2.214076652504546,129.85480936212525,18.4033398137631,2824.02218461372,767.4604954109321,1
3,144.88007225462422,2.3817152822115877,101.22890166128762,13.568571242587016,2756.4093715830504,228.1125730352612,1
1,57.302528532054076,4.582096149521897,243.3533478762204,6.974468170781361,2105.4676855906528,8547.80895093554,0
2,86.55993602538913,0.7290213863086256,269.3779237400166,12.828702415553405,2842.224957524246,1698.8074684757996,1
2,127.21955384894822,2.548726056599519,163.38116786221926,2.69437886528658,2521.02929488699,6779.638407202896,1
5,95.94615672549484,1.0640900911376274,233.70086007426062,13.051267658881192,1049.538038315885,7166.14863877095,1
5,130.8799517908214,0.4292814685237971,140.15838744860196,11.177343768942283,2734.643369283531,8346.673783384394,0
3,60.00299417722347,4.212574892535769,273.1008228794574,0.9399042443260957,2835.329403650042,1187.1147880790218,0
4,67.29297637836427,4.799182995020438,171.85035517104285,17.328043850026134,2717.641532438168,4614.4504872542575,1
2,135.88747389700268,2.3967680016656727,167.20333626686372,13.229382843867118,1159.8536941602772,886.4827866904939,1
3,59.77550037808255,1.591429240873347,253.79415602039873,0.7979847176357711,2891.0728344447293,649.3831508263697,1
4,64.881367509043,0.5760331200381797,179.46282048806555,9.80883013165044,2538.438703449501,7662.990419159183,1
5,66.4664762910304,1.1327026429859868,217.55867743579563,16.63327956182989,1419.2713610594424,5247.19144971866,1
2,126.099068488393,0.6594889753443818,261.850827978594,14.581824660667099,2069.2618224581634,3050.7318534582982,0
1,86.20177582456263,1.686465235302262,243.2375155767662,5.357493758521202,1558.0107497145314,4628.278890631882,1
1,104.32725577429221,2.821382832347251,290.79827548627094,5.832283641441815,1974.0494849865868,5351.446062089117,1
3,79.09632057733305,3.081435691510656,199.9332489827076,7.9954898353859996,1610.0282719336915,2090.6297838917108,1
2,111.28079779918747,3.726277042935983,155.8093899924045,4.851356280975446,1122.003061564611,1641.602980031766,1
3,78.67884963358256,1.7035432356142097,237.20697735457068,13.710102979673422,1939.2921030440234,1802.860995675303,0
2,147.8650378389048,3.437495066294151,279.02598451384347,17.173736946357153,1122.295824917324,6421.341135779861,0
5,124.77941777582726,0.5121590169588895,172.3010897916531,14.368453151587978,2403.582232547823,9615.43472833906,0
2,135.51492311635326,0.816026944129031,220.6561262423316,5.372095737464089,1827.2814551476572,7678.189596789837,0
3,85.24224708023857,1.4804424452234648,167.32652577323583,12.837322643953273,2821.0523158078504,8389.740683025526,1
1,67.76562489988322,0.592119540351573,212.115316042385,16.694747104942266,2242.3731850605172,4233.859821872484,0
3,90.87207354607199,2.606834614476579,294.89024381466345,13.44032066782356,1250.7392166482862,3265.5367797228355,1
3,89.39408722747545,2.5768813079891415,285.9319723151858,7.06813477583725,2000.7437450991542,3102.9440908846127,0
5,146.90729538910637,0.4800853486215366,243.75014529041994,11.195259284567639,1553.038502390264,8594.05386116285,0
2,57.678773886587884,1.0060265152044987,226.76864230016997,10.377149054573941,1493.163488506008,4527.375984593088,0
4,146.18296229301015,4.42336297297692,201.22687906386977,17.315054198499308,2971.602061631528,1259.5620892715735,0
1,135.44653844757937,4.739328274431667,167.07119542869648,1.6471738729147978,2437.568151512791,142.70757394776172,0
4,61.107988243920374,2.3540008784209183,160.40495372815204,9.580220228623558,2422.525290892378,9454.482378607503,0
5,130.00283719558968,1.547732268311784,208.5945408315548,7.449526213543229,1916.780425309185,7374.851874508012,1
2,143.72561032013363,2.555586469831439,122.06428416095036,15.858298926221893,1412.5654232897966,6813.257463280891,0
5,81.96335097733501,1.2323749595103608,243.88739067278559,15.864818254830476,1774.2358256597975,5187.8475496344245,0
2,91.20527778122846,1.338884671969373,266.31985578699295,16.34342722288561,2427.9056079814054,9526.894907217615,0
2,90.94127195849887,0.8156990399042325,268.13620375713253,13.94223837994378,2988.6900621468662,9476.218924439905,0
2,127.09042276470208,4.472185150803819,241.0635557686043,12.78723705195645,2871.271311346268,1333.5421624020607,0
3,82.60525796683339,2.8008933393755897,221.7957581036572,11.526983560197483,1048.507100019603,4103.385549558162,1
3,100.28976866153346,2.3544411929890576,161.60246968493126,11.422202709814147,1374.1175450465646,674.6979237147033,1
2,74.20485290162286,1.0968142581958051,247.22533973438587,1.5094839550210282,1112.884199275834,2155.5240068179405,0
5,142.45336105008954,4.982096223962394,255.10155700431136,8.118023279831316,1418.2264767695438,7823.811977579437,0
3,141.13270953010849,1.336434992000467,187.91614085347635,14.452403759875521,1883.3389653722688,3009.4763918184944,0
1,101.27577712460234,2.531880045124016,268.09364234268867,4.6389465963704986,2896.5061983909236,7362.340376959368,1
2,138.8462634512614,2.970831872956607,289.58571924682167,18.38561241589702,2126.4264094306536,5594.378050459268,1
3,105.57775164772485,3.9758808170334765,166.94179972265198,1.0118355157344037,1631.4305470113943,8574.759766240562,1
4,76.73515680111807,2.05719391913327,126.08934597282115,10.370692713139468,1719.3127024756714,3311.287638808604,1
2,90.04855146855611,1.200906576519513,124.62982002678123,0.6961422794916364,2779.4003793338334,6455.108018850259,1
5,115.57741420258839,0.8472948420465418,106.90091097446765,6.033322332783279,2353.5702359534025,5181.95501050414,0
5,140.66877103195716,3.907737694322108,157.26603576350357,1.9375526985097782,2299.0603602850338,6124.864325718263,1
5,52.51218091234777,0.3176855698235706,145.1401861393102,2.955759045697017,1508.2847334358214,4376.049645803661,0
5,67.07129318928065,3.695184084749274,298.7250078382555,8.504857252681248,1423.4036495931787,5702.3150331332345,1
1,138.9981542972507,2.1583841883818606,241.5279153810998,13.723885082336478,2107.857563518888,1021.9262900681317,1
3,70.37825069479308,0.3265291094251229,298.3528044847001,2.928920856056371,1277.7150050681703,7058.867301639495,0
3,146.7026167999001,1.1302434704811322,293.04911406044044,4.842893138374289,2262.5680789986545,9758.253385777152,1
3,67.97254387268941,3.1179676113529644,290.29872394131087,1.5398769298699737,1897.9713351553496,2822.154088160246,0
1,143.08575959138568,4.910378114026069,141.8858749744178,9.363618937599805,2217.049213235457,8132.075773073049,0
3,82.90873998690682,3.626517752352835,279.5268653383864,17.223909679773012,1053.5896856079269,7435.434009890829,1
1,147.51899129494262,1.012420880563501,138.19756790888715,9.773129127501893,1362.1855968236314,3791.8385074987514,1
2,142.78962143334624,1.9967624042250103,136.8403935468947,15.595391805460022,2840.646324451474,4800.827581970894,1
4,128.7168752601271,3.4805826864836495,108.12038780711649,1.5369405827670855,2453.0107918333206,4526.764215343048,0
5,124.60672592373149,4.587166588637441,241.6301931328811,10.937185738914549,1819.8587291382657,9712.434945733843,0
3,123.1653542052255,0.9717860490851397,171.8030146910706,7.444005431939415,1146.5287429342109,1387.9481830077489,0
4,116.5692914394159,1.2824725467737543,101.27478635287301,7.898409732272202,1706.604238297122,9987.596111926892,0
3,98.96301408999817,2.3525910701980854,233.0096794305051,11.149415959425346,2357.1152261737707,5590.913354925399,1
2,147.46980593642903,1.527261857297382,147.94555775701735,10.513884229522107,2114.4079354359283,6790.9719229646325,0
2,75.98395932462915,1.2181819649291115,203.50528117370573,14.635247816633273,1890.0328108792335,4094.342081052758,1
2,131.869417376689,4.320552851163255,238.3002272650837,11.901587979679386,2699.527938121875,2286.6042361820273,0
2,63.53382095861802,4.919944287001097,205.57371798962828,11.461559309583874,2698.543080480532,5442.700203386392,1
1,106.53390261790241,3.8898548058159244,138.30995301573012,3.6798149990965854,2708.1364537023765,3049.108732207108,0
1,86.72833310945931,0.6540706805104751,159.61507000769615,16.842555507893437,2942.392483390722,7548.575263300954,1
2,92.21104120042482,4.666035295793662,275.38907686680227,17.72610880045311,2317.84269547996,9686.748301439582,0
2,105.54815494271418,0.5175674452704211,180.30912932397905,9.721718642707916,2539.850047984678,6665.416471678595,0
3,50.54354630680458,3.8431588010921804,128.81678538844722,16.004017376461483,2521.330041652969,7966.81648609549,0
2,72.62061658553213,4.05945952600257,257.06405376644045,18.21341594678552,2916.652733434579,3632.9671416963865,1
3,118.82403433591521,3.0269694109489067,243.35670494169912,13.836585402047493,2906.3750051561506,2593.9231835880764,1
5,132.81321879568185,1.0096123231247398,165.8463470715665,11.759093265611664,2547.418437127876,9822.237897309047,1
2,68.11645345514141,2.491689777706359,139.5742056893005,19.010093232044074,2976.081137246675,2367.1451864353107,0
3,97.22040958308813,3.727335381510729,104.78475852914897,19.069685332173936,1397.7327471867675,7847.8195624046075,0
2,69.44561680834106,1.7770710700546817,269.57076956027976,7.811098699211586,1585.8708308358337,215.9177581537656,1
1,104.68104114708905,3.724584040487565,177.30381391811358,3.0921716001856696,1485.5962233097355,8224.344416577735,0
1,109.87986109256906,1.3460416882404564,283.9590833843797,10.430716029255047,2606.2241843196575,9072.549743074473,0
3,63.77908786048335,2.4824023110538658,295.7676771817645,15.501769930968544,2870.7558828579895,3274.3143716093755,1
3,120.90732910098357,0.9928007464459098,146.08667306272918,2.0995787634678296,1948.766476954514,2721.849282663731,0
1,147.14181213887383,2.0571450421933566,217.73249393370455,0.968541382399266,1384.8543815999942,9056.36110187498,0
3,138.01451498763217,4.622403356554531,191.54222978374978,7.08445119863816,1163.2378525249726,6869.351808644822,0
5,131.92372371313755,0.6032981061418161,290.4584841852494,2.732097633204776,1505.0773856592305,3571.5603441142603,0
3,130.13319791940282,1.1561518283883314,179.9900481898479,1.7131196381226834,2587.586353740963,6263.285444853891,0
3,101.52781969239544,2.816556820747585,296.52988569204933,2.7793415223345805,2189.646723240532,5356.574784658106,1
2,138.37784241271774,0.7553945344628223,299.0124158137607,4.588826350681827,2590.9827047770586,5572.94187591232,0
5,121.27970841979216,0.8736176112442964,239.3584659923385,9.641567678560296,2392.8962494656307,3215.2291084416956,1
1,71.73848318719007,0.3306149907004359,278.21206453479886,19.14434129646996,2040.907774733228,263.2022458177913,0
1,65.31117134082093,3.0041154764128373,288.099919058567,3.6944088403201216,1442.2962132244509,8595.210060153315,0
1,87.1355620848552,4.212499193343371,251.65066991924755,6.763034677460006,1038.9099101321024,2180.1062716762176,0
4,60.506911961214726,4.842947034324747,103.13749037703425,9.403120018218544,2363.1651854658744,3598.895782892503,1
2,60.933191727842804,4.50571325194604,255.01423859058164,9.697359031182014,2413.750517250998,4236.795366474944,1
4,99.37765396293008,2.7950607911573284,249.36341412070314,7.258589676401875,2388.009665149264,3635.2968758459033,1
1,95.76569329308482,4.1022524988193965,297.56562238347703,14.214430623629427,1349.3347709710256,2510.3042439445603,1
1,135.86354141127396,0.3165345879949263,188.59798363027215,12.716385240308384,1254.862719993514,6994.181731416307,1
2,73.60609432241884,3.3417456126597327,276.20169840142034,8.588712624134414,1805.3560936865965,8971.192770242367,0
3,146.89671042554008,0.22759400975390565,193.21206004973146,14.671337292243088,2680.2693604968426,7962.837485462262,1
5,65.68722373915853,2.548707996242914,226.87524412483714,3.8132242553695157,1856.5748615109,2373.723263506965,0
1,130.01103291870794,1.7552756857147096,250.99177388863987,18.005283374413064,1939.4899336964197,8662.16591648298,0
5,129.11887471488066,2.9650439074930333,177.1511766525113,13.174334800227442,1011.1015801436143,1125.150801575578,1
3,91.81193704902974,3.8581087617387233,253.86733997542032,6.987104615625487,2257.301780653872,6201.5166785083275,1
3,140.5862529158233,3.3086282460098384,129.47404593973556,19.3616109791989,2857.1372230324114,6934.698666791313,1
2,54.68402924875455,1.0057053285788684,130.0129745295524,17.169947996301634,2397.847188746504,4861.793725659206,1
3,101.85226576601238,3.84218260174829,127.48587587057992,1.3970420598005389,1299.1979264708848,1682.436644779363,1
5,66.26256483946584,3.740990474478931,212.23875291797023,1.7536119519994715,1696.4658582973134,2423.4100594186534,1
2,79.1658095733746,1.5371664990977747,274.7429869397412,7.97814768423208,1437.7318077135023,4291.614856533886,0
4,52.96620887327629,4.350035815972854,194.6491205144228,13.268734761497534,1439.9814551473519,9150.969471771297,1
1,104.96978175744277,3.9378274637718964,241.36650147072615,10.86978705255975,2609.332184526257,1272.0944636257204,1
4,87.95752144099528,2.678916273050514,266.751178027872,12.832303819005807,2636.0356767767626,4229.69418216821,1
3,57.2761213753705,1.0572286285009784,117.562365430397,11.018036141848837,2369.3338640688876,1181.9407314052532,0
2,116.89764161021353,4.234814286773007,177.89506198836366,2.150274437587745,1334.473679868371,8823.442125865091,1
4,148.2283433528802,4.978367965078062,109.78639052883152,16.712028487778596,2865.2326465410288,432.16231020232016,1
4,62.940833733986494,1.7602094350680386,269.88442669998676,19.904896883978157,2264.623662300814,1258.1338064679685,1
2,86.91943785793256,4.119368900135069,211.35993987643292,15.194671280464267,1131.7442943064416,3188.7452916886336,1
2,93.56422888362476,2.911135060497434,250.20407679545679,14.771971020757752,1034.5839696896387,1916.7559236628676,1
2,96.74080850679155,1.2390780877266638,295.50741096499155,17.58715402322363,1977.2774953862618,5680.627776691803,1
3,60.43868246278355,0.6853555509017473,154.0676631782749,12.255743887290532,1878.860402725852,5849.54163343183,0
4,77.36135827137093,1.978023059437332,278.2517711097996,15.805952180112167,1759.6833041258415,7431.169762856382,0
2,92.26241747289134,2.706907337999927,112.99346595461361,13.972168042656993,2995.456787913311,1403.0053226833907,0
4,92.9210116926482,1.214741705619858,114.69739760430858,12.264157596290813,2663.7206584201417,4617.598132977934,0
4,88.66506285902604,1.432164587026431,160.04911221398478,11.647825837748371,1409.8728266036173,4220.001424507174,1
2,135.89016307272163,3.749827668294235,192.76529219747465,13.25544725375756,2990.468223833477,4195.207830480551,1
4,94.01205524442258,4.778952915223692,186.70823826252476,13.365259801699331,2956.1373560070433,5952.2142238013585,0
2,109.03426892635278,3.9137854408815436,276.4582183197723,1.7229045355295673,2899.9508581966957,9269.69615862146,0
1,127.75481045430246,4.358666930364925,239.95833775600894,17.847664474589774,1212.9505263747878,9280.555401171685,0
4,52.682966609520484,2.1055021933750107,162.21163947639502,6.63166271863589,2698.9172805995686,1443.598036455603,1
5,146.8965237854428,3.599479637703184,243.97072511153843,5.023090761498663,2335.92558791405,3650.175180918318,1
5,111.21071425047253,1.4814616951102915,196.6663276699113,14.161929323012242,2512.735973189656,8686.222263554406,0
2,128.05400593010867,2.765386814005322,129.30185365672827,11.413086218947264,1012.4136102372887,7729.731309413654,1
1,89.59832476089338,3.6353023231079455,243.34753071983192,1.501417975998375,2173.0753472205497,3225.89815253912,1
5,131.63218701456523,4.820986886289337,271.3848205389014,7.231975592934189,1634.629683321723,2656.5206196352947,0
5,99.48137932773818,1.4788477105507987,203.2252499182577,17.00833355455675,1260.26555424572,4320.696849331367,0
2,55.9761941210975,1.7895125126830955,122.02306736349347,3.3149203976225174,1556.958416576148,2535.189856962356,0
3,76.25690710040278,3.9758365484661136,254.68387926706683,19.770715722868673,2010.905650127009,8911.049759752477,1
4,51.255957655960714,2.1195385032718206,157.35277353498913,19.29611851278078,1188.8139405340567,3116.2015887642865,1
4,143.16482579238044,2.731355434407467,111.08475609815545,2.3275122393845193,1031.1736638164286,200.76697159583546,1
1,132.95332387138723,1.8066268853744296,161.67513280155646,19.952016189671724,1336.5925478626314,575.5413846897461,0
4,148.6664619414772,4.9411844607116215,102.45866174825092,1.3238884303253955,1450.2959062581945,9571.840172964092,0
1,80.9126273297278,3.811585388793545,164.5012892124446,13.638887003852716,1452.1497651683162,2398.219203750887,0
4,61.67917843705784,3.021446510695078,107.06989631343156,14.320364326245102,1571.2091667999866,7947.414262148296,0
4,140.1009901413852,1.045484444445689,183.93682174345446,16.161538339383952,2632.7411677606647,1770.9343105887758,1
3,95.89848040533238,4.0552895556603294,260.0164308637555,0.9937340912745465,2207.0408552959425,5056.183735462412,0
5,53.3352967279189,3.272563976808104,102.58475142726013,17.035674563835915,2530.055084644558,9040.461099111993,1
4,53.578876951849175,3.6503173508867226,279.5545788563136,5.917373275633278,2062.106610527385,4027.5047118047155,0
5,55.99775327354346,4.03871327767322,190.98727180925385,11.761702074234465,2932.973324909702,4057.108938634312,1
2,137.38211824190273,3.4962537595722085,156.05697951071883,9.850973670981412,1671.6623710973495,1655.4485067632877,1
1,50.11798181888464,2.9372076941745466,198.29401932088336,18.123585720773825,2335.7433934548662,8786.150111685816,0
3,136.58321624880688,2.369384775338338,297.35112438591943,4.406585334959699,2580.449208535678,953.2901023596336,0
3,60.26415101820457,0.8146646138134898,212.46624889065862,12.935122579028318,1580.9608517958281,8049.696215484412,1
1,127.23103455555595,2.1031383288904992,219.25021871119017,11.125638777975116,2646.0492766949938,7311.516917721265,1
5,108.24432892958458,4.803548035138431,111.21077810579945,6.747347687537651,1289.3950746656694,9857.386417929472,1
4,136.77450169696928,3.4698578676596386,284.5185000304549,5.885648826230025,2981.2915715100335,1487.1789966810752,0
3,122.65240762701181,3.2252273198682255,150.30408277674525,19.056298129203874,1709.1613328396083,6820.655591931325,0
4,123.0412432806604,3.676264464358187,292.14322590246013,13.345640415326203,2108.146727885711,4598.665709176174,1
4,52.98945305663386,1.9582293217074327,125.28841306788325,0.501533202360689,1449.2422426615271,3357.410038925968,0
4,137.39140646699326,0.5700509463917602,112.12612651486226,5.675780634073935,1687.6252764439832,7195.658338046891,0
1,79.40210642555442,3.3647191501034306,207.47185885785643,13.186411131124565,1399.3861448534078,1592.9736949527442,1
5,147.01235064900203,3.10512698637357,124.08243467273883,18.804269156897476,1041.537808372076,5187.995971827178,0
2,70.8896169701382,3.7873663868566534,279.34569054070494,2.660311020024617,1645.4814939800258,9205.135606026734,1
3,84.98205197147287,2.1195156411814424,233.64567778372555,16.16185343958191,1932.1171676899135,4189.321684316642,0
